Topic,Sentiment,TweetId,TweetDate,TweetText
apple,3,1.26416E+17,Tue Oct 18 21:53:26 +0000 2011,"Hey @apple, androids releasing brand new state of the art phones, whens your new phone come out? What's that? (cont) http://t.co/2sko9l3d"
apple,3,1.26415E+17,Tue Oct 18 21:49:37 +0000 2011,".@Apple has a record quarter and because a bunch of professional guessers (aka analysts) wanted more, its a disappointment #wtf"
apple,3,1.2641E+17,Tue Oct 18 21:31:03 +0000 2011,"Interesting read on war b/w @Apple & @Samsung- http://t.co/Vt9d24Yi -using latter, agree lack of innovation, but better specs at same price!"
apple,3,1.26408E+17,Tue Oct 18 21:23:00 +0000 2011,RT @adamnash: The takeaway from the @Apple earnings call?  Even Apple needs a new iPhone release every 12 months to stay competitive. cc ...
apple,3,1.26408E+17,Tue Oct 18 21:21:52 +0000 2011,The takeaway from the @Apple earnings call?  Even Apple needs a new iPhone release every 12 months to stay competitive. cc: @hblodget
apple,3,1.26406E+17,Tue Oct 18 21:14:52 +0000 2011,"Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/XVcch6Os #PampersHelloApps"""
apple,3,1.26404E+17,Tue Oct 18 21:05:24 +0000 2011,Is it JUST a coincidence that @Apple named their virtual assistant after Tom and Katie's robot daughter?
apple,3,1.26402E+17,Tue Oct 18 20:58:51 +0000 2011,Good or Bad results for @Apple ? Depends on who you ask apparently http://t.co/yDH8ffxE
apple,3,1.264E+17,Tue Oct 18 20:53:20 +0000 2011,Interesting times when increasing your revenue from $20B to $28B in a recession is considered a disappointment. @apple
apple,3,1.26389E+17,Tue Oct 18 20:09:18 +0000 2011,RT @CRMStrategies: Great Tech War of 2012 http://t.co/64jGRoBp @FastCompany profiles @Amazon @Apple @Google @Facebook on @CNBC /ht @phil ...
apple,3,1.26387E+17,Tue Oct 18 20:01:33 +0000 2011,@apple gonna see if anyone stayed logged into their fb or twitter #TroubleMaker
apple,3,1.26383E+17,Tue Oct 18 19:44:19 +0000 2011,"Hey @Apple, pretty much all your products are amazing. You blow minds every time you launch a new gizmo. That said, your hold music is crap."
apple,3,1.26383E+17,Tue Oct 18 19:42:56 +0000 2011,Amazing story of @dropbox and @apple http://t.co/r4oDCwvY
apple,3,1.26382E+17,Tue Oct 18 19:38:11 +0000 2011,Great Tech War of 2012 http://t.co/64jGRoBp @FastCompany profiles @Amazon @Apple @Google @Facebook on @CNBC /ht @philsimon
apple,3,1.2638E+17,Tue Oct 18 19:33:11 +0000 2011,@Jake_Gyllenhaal So you've made up with @Apple?
apple,3,1.26377E+17,Tue Oct 18 19:20:28 +0000 2011,"@Apple to shut stores!!! C'mon, Only Wednesday for @SteveJobs memorial."
apple,3,1.26375E+17,Tue Oct 18 19:12:08 +0000 2011,@Motorola is the Best Android-powered company that is going against @Apple.
apple,3,1.26369E+17,Tue Oct 18 18:46:55 +0000 2011,Apple Users Get The official Kalifornia Cavi App on your Apple Device now on  - powered by @Apple - Download it free http://t.co/HlGnvlRw
apple,3,1.26368E+17,Tue Oct 18 18:45:21 +0000 2011,The official Kalifornia Cavi Mobil App is now available on the app store - powered by @Apple - Download it free http://t.co/HlGnvlRw
apple,3,1.26368E+17,Tue Oct 18 18:44:44 +0000 2011,"#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/I6woujUh #PampersHelloApps"
apple,3,1.26364E+17,Tue Oct 18 18:29:05 +0000 2011,@Apple #RIPSteve RT @davepeck: Steve Jobs and the Seven Rules of Success http://t.co/4nLRLdWy
apple,3,1.26361E+17,Tue Oct 18 18:15:42 +0000 2011,"Stay young, stay foolish. But take ownership when u f*ck up, don't complain, and never give up. #resilience @apple"
apple,3,1.2636E+17,Tue Oct 18 18:13:09 +0000 2011,"Dear @motorola, I smell a lawsuit coming your way. cc: @apple #motoactv"
apple,3,1.26358E+17,Tue Oct 18 18:04:32 +0000 2011,RT @hofmania: I just paid someone to wait in line at the @apple store this morning for me on @zaarly #putapriceonconvenience #iphone htt ...
apple,3,1.26353E+17,Tue Oct 18 17:46:03 +0000 2011,@apple Why don't you have a wireless remote for Keynote presentations w a MacBook Air?  Nobody wants to see the pith man navigate w a iPhone
apple,3,1.26349E+17,Tue Oct 18 17:28:09 +0000 2011,"#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/YUydxo1t #PampersHelloApps"
apple,3,1.26347E+17,Tue Oct 18 17:19:19 +0000 2011,"RT @jesperordrup: Hi @apple. Household has 4 iphones, 2 ipads, 2 minis, 2 apple tv, AirPorts, Timecapsule +. Whats a usable iPhoto shari ..."
apple,3,1.26347E+17,Tue Oct 18 17:19:07 +0000 2011,Couldnt help it & explored the #iphone4s @apple store & talked to #Siri... Should've tried to speak to her in French?! #nexttime
apple,3,1.26337E+17,Tue Oct 18 16:40:31 +0000 2011,@ATTCustomerCare @att @apple I already have an iPhone 4 with an ATT contract. Can I buy a factory UNLOCKED iPhone 4S with my contract?
apple,3,1.26337E+17,Tue Oct 18 16:39:48 +0000 2011,RT @HowardMortman: .RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/7vZSIXpy
apple,3,1.26331E+17,Tue Oct 18 16:18:36 +0000 2011,"Hi @apple. Household has 4 iphones, 2 ipads, 2 minis, 2 apple tv, AirPorts, Timecapsule +. Whats a usable iPhoto sharing setup? /cc @maddox"
apple,3,1.26331E+17,Tue Oct 18 16:17:06 +0000 2011,RT @edatpost: Bah! Genius BAR // RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/FTLttLPn
apple,3,1.2633E+17,Tue Oct 18 16:13:50 +0000 2011,#motoactiv? Methinks @apple and maybe @Nike are already prepping lawsuits
apple,3,1.26329E+17,Tue Oct 18 16:09:41 +0000 2011,Check this video out -- moe. plays Live on iPads. Video dedicated in memory of #SteveJobs http://t.co/XSiyDnqu @ipad @mac @apple #brilliant
apple,3,1.26328E+17,Tue Oct 18 16:06:58 +0000 2011,Bah! Genius BAR // RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/FTLttLPn
apple,3,1.26327E+17,Tue Oct 18 16:00:51 +0000 2011,Evolution of @Apple Ads 1975-2002: http://t.co/QTOqOZ42 @thesavoia #stevejobs #tech #art
apple,3,1.26325E+17,Tue Oct 18 15:53:38 +0000 2011,@apple #siri http://t.co/k7b686hX
apple,3,1.26325E+17,Tue Oct 18 15:51:51 +0000 2011,.RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/LCTPxHF5
apple,3,1.26324E+17,Tue Oct 18 15:50:24 +0000 2011,RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/FTLttLPn
apple,3,1.26324E+17,Tue Oct 18 15:47:41 +0000 2011,RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/OshPyV2G
apple,3,1.26324E+17,Tue Oct 18 15:47:32 +0000 2011,.@Apple fan Eric Holder spotted at the Genius Store http://t.co/FTLttLPn
apple,3,1.26321E+17,Tue Oct 18 15:38:14 +0000 2011,RT @DailyDealChat: @bidmyway I like your app for the @apple iPhone very simple and easy to use!
apple,3,1.2632E+17,Tue Oct 18 15:34:28 +0000 2011,@bidmyway I like your app for the @apple iPhone very simple and easy to use!
apple,3,1.2632E+17,Tue Oct 18 15:33:47 +0000 2011,"Thanks, @Apple. Now even more people on the bus are talking to inanimate objects. Harder than ever to tell who's crazy and who's hip."
apple,3,1.26319E+17,Tue Oct 18 15:27:44 +0000 2011,Noticed how @apple has added the like & tweet icons on their page? http://t.co/PZoNZeC8 #like #facebook #tweet
apple,3,1.26317E+17,Tue Oct 18 15:19:57 +0000 2011,@rtimbuc thx for publicly coming out out of the @Apple closet ... :)
apple,3,1.26316E+17,Tue Oct 18 15:18:18 +0000 2011,"Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/2XJZaLCs #PampersHelloApps"
apple,3,1.26315E+17,Tue Oct 18 15:13:58 +0000 2011,@RIM to release new generation of phones in the new year to contend with @Apple... Hmmm.
apple,3,1.26312E+17,Tue Oct 18 15:00:26 +0000 2011,RT @TimjwDowning: #iOS 5  is a great system but it's taken all day to download @apple
apple,3,1.26311E+17,Tue Oct 18 14:58:37 +0000 2011,Using @Apple's mobile @AirPort Utility http://t.co/TiDpaHYC
apple,3,1.2631E+17,Tue Oct 18 14:53:31 +0000 2011,@Dropbox balked at acquisition by @Apple. My apps thank them. :)  http://t.co/VsYPl9Xu
apple,3,1.26309E+17,Tue Oct 18 14:48:01 +0000 2011,"These cos are worth billions: @Apple, @Facebook @Google & @Amazon and they are battling for consumers  http://t.co/4WxPCH9h via @fastcompany"
apple,3,1.26303E+17,Tue Oct 18 14:25:37 +0000 2011,"Just when #TomCruise thought he had a unique name for his daughter, @Apple pulls the rug out from under him with the new #Siri App."
apple,3,1.26303E+17,Tue Oct 18 14:24:49 +0000 2011,I wonder If the person who has @apple is holding out for apple to buy it from them
apple,3,1.26302E+17,Tue Oct 18 14:21:55 +0000 2011,iOS 5 for iPhone and iPad is Here: Apple's Best Release Yet?  http://t.co/iLYGZ5Ox #ios5 #ios @apple #ipad #tablet
apple,3,1.26301E+17,Tue Oct 18 14:19:11 +0000 2011,"The 'Great Tech War': @Apple, @Facebook, @Google, @Amazon battle for the future http://t.co/sVu8cG1M via @fastcompany"
apple,3,1.26301E+17,Tue Oct 18 14:16:23 +0000 2011,"@BeeeThree I am aye, I wasn't @apple"
apple,3,1.263E+17,Tue Oct 18 14:15:13 +0000 2011,"How the community saw #SteveJobs - 12 Most #Community ""iCelebrates"" Steve Jobs - http://t.co/jJRwIvmc @Apple"
apple,3,1.26295E+17,Tue Oct 18 13:52:21 +0000 2011,RT @aplusk: Sending love & light to everyone @Apple & the entire Jobs family.Today we lost a Giant who will be missed even by those who  ...
apple,3,1.26294E+17,Tue Oct 18 13:49:41 +0000 2011,"Attending #mobilemem , listening to James Kelley from @apple ."
apple,3,1.26292E+17,Tue Oct 18 13:43:20 +0000 2011,Tell how Steve Jobs & @Apple changed your life and $5 will be donated to Pancreatic #Cancer Research! @PanCAN @Pan_Act http://t.co/BWzganje
apple,3,1.26292E+17,Tue Oct 18 13:42:42 +0000 2011,"yeah, @apple is updated!! planking photos, #lmaoo http://t.co/IusXJJDq"
apple,3,1.26292E+17,Tue Oct 18 13:41:40 +0000 2011,picking up my #iPhone4S in two hours @Apple!
apple,3,1.2629E+17,Tue Oct 18 13:34:53 +0000 2011,@DickCostolo says daily #twitter signups have TRIPLED since the new @apple #iphone4S came out
apple,3,1.2629E+17,Tue Oct 18 13:33:09 +0000 2011,"yes, i am live tweeting my @apple tech support call. Isn't this fun?"
apple,3,1.26284E+17,Tue Oct 18 13:09:29 +0000 2011,"@azee1v1 @apple @umber Better file info/easier to get to, duplication of files when importing. Categorizing files."
apple,3,1.26283E+17,Tue Oct 18 13:08:13 +0000 2011,@AsimRang @apple @umber well so far ive seen it for apps
apple,3,1.26283E+17,Tue Oct 18 13:08:13 +0000 2011,"Hello again, iPhone 4!!! Thank you, @apple! Although this should have never broken in the first place! #tsk"
apple,3,1.26283E+17,Tue Oct 18 13:06:33 +0000 2011,@AsimRang @apple @umber when you upgrade to ios5 there is a section in app store which lets you download anything you have purchased before
apple,3,1.26281E+17,Tue Oct 18 13:00:14 +0000 2011,"@Apple, @Facebook, @Google and @Amazon battle in...The Great Tech War of 2012 http://t.co/uL9zZKv8 by @fmanjoo"
apple,3,1.26281E+17,Tue Oct 18 12:56:33 +0000 2011,"@AsimRang @apple @umber the podcasts feature works just fine, music purchasing is straight forward, what else do you want?"
apple,3,1.2628E+17,Tue Oct 18 12:53:14 +0000 2011,“@NoVaTyler: @Foreverfit4u amazing how quickly apple went down the poop tube” It couldn't have 2do w/operator error! #sarcasm Still ❤ @apple
apple,3,1.26273E+17,Tue Oct 18 12:25:35 +0000 2011,@KaeKaed @Apple Here is an easy way to put Newsstand in a folder http://t.co/yVXmWIbI
apple,3,1.26268E+17,Tue Oct 18 12:05:51 +0000 2011,"#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/AAP7StHt #PampersHelloApps"
apple,3,1.26257E+17,Tue Oct 18 11:24:43 +0000 2011,"Been MIA from Twitter.. But now Tweeting from my new @apple iPhone! :) #finallycool #notreally well, It IS ..I'm not :) #stilllearning"
apple,3,1.26232E+17,Tue Oct 18 09:43:57 +0000 2011,"@Mommy_gaga, #Win an @Apple iPod Touch @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/qEATNMpI #PampersHelloApps"
apple,3,1.26219E+17,Tue Oct 18 08:50:33 +0000 2011,I wonder if @Apple OSX will get built-in @Twitter @support like iOS5. That would be very helpful at the moment.
apple,3,1.26214E+17,Tue Oct 18 08:32:09 +0000 2011,@Apple Stores to close for one hour on October 19 to watch #SteveJobs #memorial http://t.co/fbjqb5RA via @9to5mac #tech #porchista
apple,3,1.26212E+17,Tue Oct 18 08:24:14 +0000 2011,iPhone 4S vs Canon 5D MKII. @apple @canon @iphone http://t.co/PvKqad33
apple,3,1.2621E+17,Tue Oct 18 08:16:00 +0000 2011,@Samsung wants to ban @Apple iPhone 4S in Japan and Australia. http://t.co/hWA4tWIc #smartphonewar
apple,3,1.26206E+17,Tue Oct 18 07:59:42 +0000 2011,Siri says some weird things | This is my next... http://t.co/H8n7caSg via @verge @hasanga @mohoisham @apple #Siri #LMFAO
apple,3,1.26202E+17,Tue Oct 18 07:44:34 +0000 2011,@apple karaoke ceel w/ @nandamaulida @putriasmara @galuhoktriana @milatus :p
apple,3,1.26187E+17,Tue Oct 18 06:44:11 +0000 2011,I have 4 @Apple products...
apple,3,1.26177E+17,Tue Oct 18 06:06:08 +0000 2011,"Stay hungry, stay foolish. Steve Jobs, founder @Apple #WinningWithEL"
apple,3,1.26172E+17,Tue Oct 18 05:45:02 +0000 2011,RT @thejjmg: My friend @bm88 found this article on the #ios5 battery drain problem http://t.co/Iqa0ipVt @Apple ah mines being sinking...
apple,3,1.26166E+17,Tue Oct 18 05:19:45 +0000 2011,iSteps @apple store bologna http://t.co/WjjBq7Ae
apple,3,1.26163E+17,Tue Oct 18 05:11:13 +0000 2011,"How I manage my businesses/life: @pivotaltracker, @37signals, @twitter, @googleapps, @apple, @dropbox, @wordpress, @dreamhost THX"
apple,3,1.2615E+17,Tue Oct 18 04:16:15 +0000 2011,Just realized Apple doesn't even have @Apple on lock. This dude R.J. Pittman waiting for thee fattest check.
apple,3,1.26148E+17,Tue Oct 18 04:10:45 +0000 2011,"Hey @Apple, could you hook the voice memos app on the iPhone up with fine scrubbing? Journalists need love too."
apple,3,1.26146E+17,Tue Oct 18 04:04:02 +0000 2011,Dear @Apple… If I make love to iCloud will ALL THE THINGS have my babies?
apple,3,1.26142E+17,Tue Oct 18 03:44:43 +0000 2011,POLL: http://t.co/GcrpUKwF Q:R U pissed @Apple banned this video? #Apple #iPhone4S #Siri #F8ball
apple,3,1.26142E+17,Tue Oct 18 03:44:42 +0000 2011,POLL: http://t.co/9q2Er1w9 Q:R U pissed @Apple banned this video? #Apple #iPhone4S #Siri #F8ball
apple,3,1.26142E+17,Tue Oct 18 03:44:31 +0000 2011,More Twitter buzz for Apple Store: http://t.co/hLybd7uc - RT @ji_lee started out as a trip to the @apple store. turned into a spontaneou...
apple,3,1.26141E+17,Tue Oct 18 03:42:50 +0000 2011,My friend @bm88 found this article on the #ios5 battery drain problem http://t.co/zMX85Fkd @apple
apple,3,1.26135E+17,Tue Oct 18 03:17:50 +0000 2011,"""#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/r0WYm1jX #PampersHelloApps"""
apple,3,1.2613E+17,Tue Oct 18 02:59:10 +0000 2011,"Dear @apple, why did my #Apple ID change to my colleagues&#39; when I charged on her Mac? Now can&#39;t download or update apps. #iPhone"
apple,3,1.26126E+17,Tue Oct 18 02:41:55 +0000 2011,"You know you've gone @Apple overboard when you misread a @Yelp review as ""iPad Thai."" #fb"
apple,3,1.26122E+17,Tue Oct 18 02:28:11 +0000 2011,started out as a trip to the @apple store. turned into a spontaneous fun evening w @MolleyMoody. we danced while trying on outfits. #girls
apple,3,1.26118E+17,Tue Oct 18 02:12:21 +0000 2011,"RememberiN wen @apple and @blackberry were just fruit
#nostalgia"
apple,3,1.26111E+17,Tue Oct 18 01:42:27 +0000 2011,The new @apple #find my friends app is great.... except the part where you have to log in everytime. Get back to me when this is changed...
apple,3,1.26111E+17,Tue Oct 18 01:42:05 +0000 2011,One thing I want from #ios is searching in the add bar similar to what Firefox or droid phones do. But thnx for a talking Google @apple ...
apple,3,1.2611E+17,Tue Oct 18 01:40:30 +0000 2011,"Gee, I can't imagine that the maps app graphic from this Samsung website will help their court cases vs. @Apple: http://t.co/PmanMoAh"
apple,3,1.2611E+17,Tue Oct 18 01:38:54 +0000 2011,Would you look at that.. @SouthwestAir does @Apple style welcomes as well. http://t.co/t0TrFnk8 #customerappreciation #custserv
apple,3,1.26107E+17,Tue Oct 18 01:26:46 +0000 2011,got the new @apple update
apple,3,1.26105E+17,Tue Oct 18 01:20:05 +0000 2011,"A brick n mortar @Google store? Coming soon to London, US next? Copying @Apple business model? http://t.co/l4VTHsv5"
apple,3,1.26105E+17,Tue Oct 18 01:19:51 +0000 2011,"Hey @twitter and @apple, this is pretty dumb. http://t.co/kubkPO0T"
apple,3,1.26104E+17,Tue Oct 18 01:17:08 +0000 2011,If the iPhone 4 case fits the 4S why is @nlevenbrown @apple buying a new one?
apple,3,1.26104E+17,Tue Oct 18 01:16:29 +0000 2011,@apple store to get my phone fixed... ppl lined up for 4s http://t.co/aUHQLiVy
apple,3,1.26104E+17,Tue Oct 18 01:16:09 +0000 2011,@Apple why no Macbook mirroring onto AppleTV via #Airplay?
apple,3,1.26102E+17,Tue Oct 18 01:07:23 +0000 2011,@ATT just so I have this right.I pre-ordered an iphone last wk and it will be here in a month. I could buy in an @apple store today.really?
apple,3,1.26099E+17,Tue Oct 18 00:54:07 +0000 2011,@apple please bring back the old Siri app for us old school iPhone 3 users!
apple,3,1.26096E+17,Tue Oct 18 00:43:15 +0000 2011,"Upgrading my #iPad to #iOS5. When @Apple said it could take a couple of hours to install and restore it, they weren't kidding."
apple,3,1.26094E+17,Tue Oct 18 00:37:00 +0000 2011,"Yeah, there's no @apple twitter account."
apple,3,1.26094E+17,Tue Oct 18 00:35:33 +0000 2011,POLL: http://t.co/Wu6EsvT5 Q:Should @Microsoft consider making its own hardware for #Windows like @Apple does? #Microsoft #Windows #Appl ...
apple,3,1.26094E+17,Tue Oct 18 00:35:33 +0000 2011,POLL: http://t.co/tZBleGaQ Q:Should @Microsoft consider making its own hardware for #Windows like @Apple does? #Microsoft #Windows #Appl ...
apple,3,1.26092E+17,Tue Oct 18 00:27:01 +0000 2011,@ATTCustomerCare @att @apple I already have an ATT wireless line. Can I buy a factory unlocked iPhone 4S with my contract?
apple,3,1.2609E+17,Tue Oct 18 00:18:49 +0000 2011,Lol bet that Android couldnt do that  RT @ceejay3k: I promise this iPhone been at 1% battery for the last 3 hours. I see you @apple.
apple,3,1.26089E+17,Tue Oct 18 00:16:57 +0000 2011,I promise this iPhone been at 1% battery for the last 3 hours. I see you @apple.
apple,3,1.26088E+17,Tue Oct 18 00:11:10 +0000 2011,@APPLE freaks is Siri available for Iphone 4 yet?
apple,3,1.26087E+17,Tue Oct 18 00:05:51 +0000 2011,#Iphone5 can you please make The battery last longer thanks @Apple
apple,3,1.26079E+17,Mon Oct 17 23:34:07 +0000 2011,Found out the hard way today that @webex does not work with @apple ios5 yet when you are following a link for a meeting..
apple,3,1.26073E+17,Mon Oct 17 23:12:34 +0000 2011,"RT @shanmoorthy: Next year is going to be really interesting in tech as @Google, @Amazon, @Facebook and @Apple vie for new growth areas  ..."
apple,3,1.26072E+17,Mon Oct 17 23:08:13 +0000 2011,Saw that @apple is covered with msgs 4 steve jobs. Nice to kno ppl r still saying #thankyousteve
apple,3,1.26071E+17,Mon Oct 17 23:04:44 +0000 2011,"iPhone 4 S now RESERVATION only, if you want to buy it in an @apple store tomorrow you have to reserve online after 9pm tonight"
apple,3,1.26069E+17,Mon Oct 17 22:55:58 +0000 2011,@apple must be launching a #searchengine - imminent surely. #AppleSearch #AppleCore #bigapple haha! Please be the latter
apple,3,1.26066E+17,Mon Oct 17 22:45:59 +0000 2011,Apple sold 4 million iPhone 4S units on first weekend - Appletell: http://t.co/vs5r1oox #iPhone4S @Apple #fb
apple,3,1.26066E+17,Mon Oct 17 22:42:19 +0000 2011,"@Apple please put the Tab button back in Pages for iPad. That hold my finger down, wait for the insert tab, then touch that for the tab. SMH"
apple,3,1.26057E+17,Mon Oct 17 22:08:11 +0000 2011,@RhiannaRaee hanging @apple in tacoma listening to the beatles!
apple,3,1.26056E+17,Mon Oct 17 22:03:58 +0000 2011,In front of the @apple store. So many blue shirts I feel like I'm at a smurf reunion. #iPhone4S
apple,3,1.26055E+17,Mon Oct 17 22:00:28 +0000 2011,"A must read article on @fastcompany about @Apple, @Facebook, @Google, and @Amazon technology war in 2012  http://t.co/nxc7Wo4S"
apple,3,1.26054E+17,Mon Oct 17 21:57:04 +0000 2011,@cnbcfastmomey what price should I sell @apple for
apple,3,1.26053E+17,Mon Oct 17 21:51:08 +0000 2011,"Hey @Apple, when did you hire @TheRock to tighten the screws on the bottom cases of your MacBook Pros?  #Ouch #NiceHire"
apple,3,1.26051E+17,Mon Oct 17 21:46:05 +0000 2011,#SteveJobs memorial at the Leawood @Apple store. http://t.co/UVgb05G6
apple,3,1.2605E+17,Mon Oct 17 21:38:51 +0000 2011,Hey @apple why is Siri not available for the Mac?
apple,3,1.26044E+17,Mon Oct 17 21:16:59 +0000 2011,waiting for Jacob @fairview @apple storeee
apple,3,1.2604E+17,Mon Oct 17 21:01:04 +0000 2011,iPhone 4S First Weekend Sales Top Four Million: http://t.co/Dm4acTYv via @Apple themselves. Big sales for the new phone.
apple,3,1.2604E+17,Mon Oct 17 20:58:58 +0000 2011,Iphone: Watch Siri &quot;Work&quot; On the Old iPhone 4 - @Gizmodo http://t.co/dGPWL0r0 @apple allow commands from iPhone 4. Stop playin!
apple,3,1.26031E+17,Mon Oct 17 20:26:57 +0000 2011,"@WIREDInsider beautiful, yes. though it simply reminds me of @apple's spinning wheel of death. clock, reinvented: http://t.co/tJcJAqfl"
apple,3,1.2603E+17,Mon Oct 17 20:21:30 +0000 2011,Dear @apple: Integrated tweeting in ios5 RAWKS. Plz consider adding @ and # lookup like @twitter app. Thx! http://t.co/5uHsTEPz
apple,3,1.26019E+17,Mon Oct 17 19:39:08 +0000 2011,@brady I am surprised @apple did not think of/anticipate that......
apple,3,1.26019E+17,Mon Oct 17 19:35:35 +0000 2011,#iMessage is here wid iOS5 RIP #BBM @cultofmac @apple
apple,3,1.26016E+17,Mon Oct 17 19:27:28 +0000 2011,RT @carlmilner: RT @petapixel: iPhone 4S vs Canon 5D Mark II - A side-by-side comparison of 1080p HD video: http://t.co/qMyMIV7z &lt;&lt ...
apple,3,1.26015E+17,Mon Oct 17 19:20:06 +0000 2011,@apple @internode #icloud #ios5 #piracy omg no wonder ive used all my downloads!!
apple,3,1.26014E+17,Mon Oct 17 19:18:24 +0000 2011,@apple Iphone's & Ipad's beautiful technology but alltogether mainly a marketing platform. It's obscure is'nt it? Apple lost it's touch.
apple,3,1.26014E+17,Mon Oct 17 19:17:57 +0000 2011,@JarjarTee @apple That's really good. Makes you happy to pay the infamous @apple tax :)
apple,3,1.26014E+17,Mon Oct 17 19:16:04 +0000 2011,Hall Pass had me rolling...... @Apple bee's lookin for nookie really
apple,3,1.26013E+17,Mon Oct 17 19:11:39 +0000 2011,@coatgal @apple considering his circumstances - suffering faults on/off for long periods -They replaced his phone with a new as a  goodwill
apple,3,1.26012E+17,Mon Oct 17 19:09:44 +0000 2011,"@coatgal @apple Paul had a chat with an advisor explained the problem : cost £120 repair !!
BUT wait for it , drumroll . . . ."
apple,3,1.26012E+17,Mon Oct 17 19:09:37 +0000 2011,"#Steve #Jobs #Tribute iPhone 4S Cases Now Available #iphonecases
http://t.co/2hyurIiq
#stevejobstributecases
@ikaveri @iamsrk @apple"
apple,3,1.26011E+17,Mon Oct 17 19:06:07 +0000 2011,"@coatgal had a really interestng experience up in the @Apple store though, Paul was with me up there, faulty #iphone4 - but out of warranty"
apple,3,1.26009E+17,Mon Oct 17 18:56:48 +0000 2011,@Apple's Success is Also #Google's Gain as #Mobile #Advertising Balloons http://t.co/0400ynQY
apple,3,1.26008E+17,Mon Oct 17 18:52:32 +0000 2011,"@_alastair w/ respect, the old alternatives were talking to a computer in india or the geek squad. @apple does a pretty great job."
apple,3,1.26007E+17,Mon Oct 17 18:48:02 +0000 2011,"@jackiestone1 yes! Tech peeps talk so much about algorithms, but tech should always tie back to people. @apple proves this #imediasummit"
apple,3,1.26006E+17,Mon Oct 17 18:47:09 +0000 2011,The great tech battle ft @facebook @amazon @apple and more http://t.co/ws4lWWXy via @fastcompany
apple,3,1.26005E+17,Mon Oct 17 18:40:01 +0000 2011,Another shrewd business model move by @Amazon http://t.co/OQJRRYFq Rooting for the dark horse in the @facebook @google @apple war? #tech
apple,3,1.26004E+17,Mon Oct 17 18:36:48 +0000 2011,RT @Apple sells 4 million iPhone 4S in 3 days http://t.co/vElmtzNS via @reuters
apple,3,1.26004E+17,Mon Oct 17 18:36:06 +0000 2011,Flowers & Apples shower the Santa Monica @Apple store in honor of #SteveJobs http://t.co/xGf60gMs
apple,3,1.26002E+17,Mon Oct 17 18:29:49 +0000 2011,is it me or @blackberry is begging ppl not to go @apple #iphone http://t.co/X3gdBUyK
apple,3,1.26002E+17,Mon Oct 17 18:28:55 +0000 2011,Do people loved Steve? Check out this photo from @Apple store http://t.co/jIqBGghC
apple,3,1.26001E+17,Mon Oct 17 18:25:16 +0000 2011,RT @petapixel: iPhone 4S vs Canon 5D Mark II - A side-by-side comparison of 1080p HD video: http://t.co/qMyMIV7z &lt;&lt;@apple Wow!!
apple,3,1.25999E+17,Mon Oct 17 18:18:02 +0000 2011,"Why @Apple so valuable, good analysis of trended profits, iOS vs. Microsoft: Comparing the bottom lines  http://t.co/k9qst4R4 via @asymco"
apple,3,1.25996E+17,Mon Oct 17 18:07:20 +0000 2011,I am now the proud owner of @apple tv thanks to big bro @steveeadie and family!!
apple,3,1.25995E+17,Mon Oct 17 18:00:08 +0000 2011,"Head to our FB page for a link to the @Apple Community Support Page detailing how to turn off #newsstand auto renewal.

http://t.co/65HPp0tu"
apple,3,1.25993E+17,Mon Oct 17 17:54:31 +0000 2011,@apple is profiting a min of $400 per 4s.  They sold 4 million this weekend. That's another 1.6 Billion to Apples coffers! #worldRecession?
apple,3,1.25993E+17,Mon Oct 17 17:53:28 +0000 2011,"Big mo: In one week, @Apple #iCloud hits 20M users; 25M use #iOS 5 http://t.co/HTpUTBFK via @cnet"
apple,3,1.25991E+17,Mon Oct 17 17:47:57 +0000 2011,@learmonth @Cue improves iMessage + engages @Apple content partners' customers better http://t.co/hhkvlwFB with social activity messaging
apple,3,1.2599E+17,Mon Oct 17 17:43:07 +0000 2011,@Twitter returns a Error 500 when we try to post the link to @Apple Support Community detailing how to turn off auto renewal subscriptions.
apple,3,1.2599E+17,Mon Oct 17 17:43:03 +0000 2011,RT @kvox: Smart as hell. The Great Tech War Of 2012 (@fmanjoo / @FastCompany) http://t.co/XiJYUoHZ Fab Four: @apple @google @amazon @fac ...
apple,3,1.2599E+17,Mon Oct 17 17:40:37 +0000 2011,@philipgrey @apple it's kinda sad that's the most relevant tweet I've seen today. Or kinda awesome. I'm not sure. #DevProblems
